Court Name,Data element,Data element (group),Jurisdiction,Response,Sheet Name,State,Subject,Year,"Race, Gender, Ethnicity"
County,Hispanic or Latinx,Ethnicity,Limited,11,Trial Courts,Colorado,Trial Court Data Reported,2020,11
County,Not Hispanic or Latinx,Ethnicity,Limited,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
County,Ethnicity Unknown,Ethnicity,Limited,103,Trial Courts,Colorado,Trial Court Data Reported,2020,103
Denver Juvenile,Source of Authority,Source of Authority,General,Constitution,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Juvenile,Geographic Jurisdiction,Geographic Jurisdiction,General,District/Circuit,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Juvenile,Number of Courts,Number of Courts,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Juvenile,Total Judges,Total Judges,General,3,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Juvenile,Male,Gender,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
Denver Juvenile,Female,Gender,General,2,Trial Courts,Colorado,Trial Court Data Reported,2020,2
Denver Juvenile,Transgender,Gender,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Juvenile,Non-Binary/Other,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Gender Unknown,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,White,Race,General,2,Trial Courts,Colorado,Trial Court Data Reported,2020,2
Denver Juvenile,Black/  African American,Race,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
Denver Juvenile,American Indian/ Alaska Native,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Asian,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,More than one race,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Other Race,Race,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Juvenile,Race Unknown,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Not Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Juvenile,Ethnicity Unknown,Ethnicity,General,3,Trial Courts,Colorado,Trial Court Data Reported,2020,3
Denver Probate,Source of Authority,Source of Authority,General,Constitution,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Probate,Geographic Jurisdiction,Geographic Jurisdiction,General,District/Circuit,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Probate,Number of Courts,Number of Courts,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Probate,Total Judges,Total Judges,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Probate,Male,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Female,Gender,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
Denver Probate,Transgender,Gender,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Probate,Non-Binary/Other,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Gender Unknown,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,White,Race,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
Denver Probate,Black/  African American,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,American Indian/ Alaska Native,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Asian,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,More than one race,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Other Race,Race,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Denver Probate,Race Unknown,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Not Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Denver Probate,Ethnicity Unknown,Ethnicity,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
District,Source of Authority,Source of Authority,General,Constitution,Trial Courts,Colorado,Trial Court Data Reported,2020,
District,Geographic Jurisdiction,Geographic Jurisdiction,General,District/Circuit,Trial Courts,Colorado,Trial Court Data Reported,2020,
District,Number of Courts,Number of Courts,General,22,Trial Courts,Colorado,Trial Court Data Reported,2020,
District,Total Judges,Total Judges,General,192,Trial Courts,Colorado,Trial Court Data Reported,2020,
District,Male,Gender,General,120,Trial Courts,Colorado,Trial Court Data Reported,2020,120
District,Female,Gender,General,72,Trial Courts,Colorado,Trial Court Data Reported,2020,72
District,Transgender,Gender,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
District,Non-Binary/Other,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
District,Gender Unknown,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
District,White,Race,General,168,Trial Courts,Colorado,Trial Court Data Reported,2020,168
District,Black/  African American,Race,General,4,Trial Courts,Colorado,Trial Court Data Reported,2020,4
District,American Indian/ Alaska Native,Race,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
District,Asian,Race,General,2,Trial Courts,Colorado,Trial Court Data Reported,2020,2
District,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
District,More than one race,Race,General,2,Trial Courts,Colorado,Trial Court Data Reported,2020,2
District,Other Race,Race,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
District,Race Unknown,Race,General,15,Trial Courts,Colorado,Trial Court Data Reported,2020,15
District,Hispanic or Latinx,Ethnicity,General,15,Trial Courts,Colorado,Trial Court Data Reported,2020,15
District,Not Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
District,Ethnicity Unknown,Ethnicity,General,177,Trial Courts,Colorado,Trial Court Data Reported,2020,177
Municipal,Source of Authority,Source of Authority,Limited,Local legislation,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Geographic Jurisdiction,Geographic Jurisdiction,Limited,Municipality,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Number of Courts,Number of Courts,Limited,Unknown,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Total Judges,Total Judges,Limited,Unknown,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Male,Gender,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Female,Gender,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Transgender,Gender,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Non-Binary/Other,Gender,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Gender Unknown,Gender,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,White,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Black/  African American,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,American Indian/ Alaska Native,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Asian,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Native Hawaiian/ Pacific Islander,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,More than one race,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Other Race,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Race Unknown,Race,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Hispanic or Latinx,Ethnicity,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Not Hispanic or Latinx,Ethnicity,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Municipal,Ethnicity Unknown,Ethnicity,Limited,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Source of Authority,Source of Authority,General,State legislation,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Geographic Jurisdiction,Geographic Jurisdiction,General,Water Division,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Number of Courts,Number of Courts,General,7,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Total Judges,Total Judges,General,6,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Male,Gender,General,4,Trial Courts,Colorado,Trial Court Data Reported,2020,4
Water,Female,Gender,General,2,Trial Courts,Colorado,Trial Court Data Reported,2020,2
Water,Transgender,Gender,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Non-Binary/Other,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,Gender Unknown,Gender,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,White,Race,General,5,Trial Courts,Colorado,Trial Court Data Reported,2020,5
Water,Black/  African American,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,American Indian/ Alaska Native,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,Asian,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,More than one race,Race,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,Other Race,Race,General,* ,Trial Courts,Colorado,Trial Court Data Reported,2020,
Water,Race Unknown,Race,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
Water,Hispanic or Latinx,Ethnicity,General,1,Trial Courts,Colorado,Trial Court Data Reported,2020,1
Water,Not Hispanic or Latinx,Ethnicity,General,0,Trial Courts,Colorado,Trial Court Data Reported,2020,0
Water,Ethnicity Unknown,Ethnicity,General,5,Trial Courts,Colorado,Trial Court Data Reported,2020,5
Probate,Source of Authority,Source of Authority,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Geographic Jurisdiction,Geographic Jurisdiction,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Number of Courts,Number of Courts,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Total Judges,Total Judges,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Male,Gender,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Female,Gender,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Transgender,Gender,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Non-Binary/Other,Gender,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Gender Unknown,Gender,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,White,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Black/  African American,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,American Indian/ Alaska Native,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Asian,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Native Hawaiian/ Pacific Islander,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,More than one race,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Other Race,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Race Unknown,Race,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Hispanic or Latinx,Ethnicity,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Not Hispanic or Latinx,Ethnicity,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Probate,Ethnicity Unknown,Ethnicity,Limited,Unknown,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Source of Authority,Source of Authority,General,State legislation,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Geographic Jurisdiction,Geographic Jurisdiction,General,District/Circuit/Vicinage,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Number of Courts,Number of Courts,General,42,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Total Judges,Total Judges,General,132,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Male,Gender,General,76,Trial Courts,Connecticut,Trial Court Data Reported,2020,76
Superior,Female,Gender,General,56,Trial Courts,Connecticut,Trial Court Data Reported,2020,56
Superior,Transgender,Gender,General,* ,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Non-Binary/Other,Gender,General,* ,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Gender Unknown,Gender,General,0,Trial Courts,Connecticut,Trial Court Data Reported,2020,0
Superior,White,Race,General,104,Trial Courts,Connecticut,Trial Court Data Reported,2020,104
Superior,Black/  African American,Race,General,21,Trial Courts,Connecticut,Trial Court Data Reported,2020,21
Superior,American Indian/ Alaska Native,Race,General,0,Trial Courts,Connecticut,Trial Court Data Reported,2020,0
Superior,Asian,Race,General,5,Trial Courts,Connecticut,Trial Court Data Reported,2020,5
Superior,Native Hawaiian/ Pacific Islander,Race,General,0,Trial Courts,Connecticut,Trial Court Data Reported,2020,0
Superior,More than one race,Race,General,2,Trial Courts,Connecticut,Trial Court Data Reported,2020,2
Superior,Other Race,Race,General,0,Trial Courts,Connecticut,Trial Court Data Reported,2020,0
Superior,Race Unknown,Race,General,0,Trial Courts,Connecticut,Trial Court Data Reported,2020,0
Superior,Hispanic or Latinx,Ethnicity,General,6,Trial Courts,Connecticut,Trial Court Data Reported,2020,6
Superior,Not Hispanic or Latinx,Ethnicity,General,* ,Trial Courts,Connecticut,Trial Court Data Reported,2020,
Superior,Ethnicity Unknown,Ethnicity,General,126,Trial Courts,Connecticut,Trial Court Data Reported,2020,126
Alderman's,Source of Authority,Source of Authority,Limited,Local legislation,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Geographic Jurisdiction,Geographic Jurisdiction,Limited,Municipality,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Number of Courts,Number of Courts,Limited,6,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Total Judges,Total Judges,Limited,6,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Male,Gender,Limited,2,Trial Courts,Delaware,Trial Court Data Reported,2020,2
Alderman's,Female,Gender,Limited,4,Trial Courts,Delaware,Trial Court Data Reported,2020,4
Alderman's,Transgender,Gender,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Non-Binary/Other,Gender,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Gender Unknown,Gender,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,White,Race,Limited,6,Trial Courts,Delaware,Trial Court Data Reported,2020,6
Alderman's,Black/  African American,Race,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,American Indian/ Alaska Native,Race,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Asian,Race,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Native Hawaiian/ Pacific Islander,Race,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,More than one race,Race,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
Alderman's,Other Race,Race,Limited,* ,Trial Courts,Delaware,Trial Court Data Reported,2020,
